"Phone Code","Description"
"967-2","Aden"
"967-5","Almahrah"
"967-7","Amran"
"967-3","Hodeidah"
"967-1","Sana'a"
"967-4","Taiz"
"967-4","Yarim"
"967-3","Zabid"
