"Phone Code","Description"
"961-4","Antelias"
"961-5","Baabda"
"961-1","Beirut"
"961-7","Jezine"
"961-9","Jounieh"
"961-3, 70","Mobile Phones - Cellis"
"961-3, 70","Mobile Phones - LibanCell"
"961-7","Saida"
"961-6","Tripoli"
"961-8","Zahle"
