"Phone Code","Description"
"971-2","Abu Dhabi"
"971-6","Ajman"
"971-3","Al Ain"
"971-58","Aweir"
"971-6","Dhayd"
"971-9","Dibba"
"971-4","Dubai"
"971-6","Falaj-al-Moalla"
"971-70","Fujairah"
"971-48","Khawanij"
"971-77","Ras-al-Khaimah"
"971-6","Sharjah"
"971-88","Tarif"
"971-6","Umm-al-Qaiwain"
