"Phone Code","Description"
"993-12","Ashgabat"
"993-322","Dashkhouvuz"
"993-522","Mary"
"993-222","Serdarabad (formerly Nebitdag)"
"993-378","Turkmenabad (formerly Chardzho"
"993-243","Turkmenbashi (formerly Krasnov"
