"Phone Code","Description"
"856-71","Loungprabang"
"856-20","Mobile Phones"
"856-31","Pakse"
"856-54","Pakxan"
"856-41","Svannakhet"
"856-51","Thakhek"
"856-21","Vientiane (Capital)"
