"Phone Code","Description"
"224-31","Boké"
"224-46","Boussoura"
"224-41","Conakry"
"224-43","Conakry"
"224-45","Conakry"
"224-47","Conakry"
"224-69","Dalaba"
"224-81","Faranah"
"224-24","Fria"
"224-97","Guéckédou"
"224-32","Kamsar"
"224-71","Kankan"
"224-61","Kindia"
"224-98","Kissidougou"
"224-51","Labé"
"224-94","Macenta"
"224-68","Mamou"
"224-91","N'Zérékoré"
"224-53","Pita"
"224-42","Sangoya"
"224-613","Télimélé"
