"Phone Code","Description"
"678-385","Banks"
"678-23","Efate"
"678-24","Epi"
"678-36","Luganville"
"678-383","Maewo"
"678-484","Malekula"
"678-22","Port Vila"
"678-282","Shepherds"
"678-686","Tanna"
