"Phone Code","Description"
"503-3","Central area"
"503-23","Central area"
"503-29","Central area"
"503-6","Eastern area"
"503-6","Eastern area"
"503-27","Eastern area"
"503-2","Metropolitan area"
"503-5","Metropolitan area"
"503-20","Metropolitan area"
"503-21","Metropolitan area"
"503-22","Metropolitan area"
"503-25","Metropolitan area"
"503-4","Western area"
"503-24","Western area"
"503-28","Western area"
