"Phone Code","Description"
"95-42","Bassein"
"95-59","Dawei"
"95-58","Hpa-An"
"95-2","Mandalay"
"95-57","Mawlamyine"
"95-69","Mobile Phones - Mandalay"
"95-90","Mobile Phones - Mandalay"
"95-80","Mobile Phones - Yangon"
"95-99","Mobile Phones - Yangon"
"95-71","Monywa"
"95-59","Myeik"
"95-53","Prome"
"95-57","Thaton"
"95-1","Yangon (Rangoon)"
