"Phone Code","Description"
"592-278","Anna Regina"
"592-455","Bartica"
"592-229","Cove & John"
"592-441","Ituni"
"592-444","Linden"
"592-777","Mabaruma"
"592-228","Mahaica"
"592-221","Mahaicony"
"592-333","New Amsterdam"
"592-266","New Hope"
"592-330","Rosignol"
"592-261","Timehri"
"592-264","Vreed-En-Hoop"
"592-337","Whim"
