"Phone Code","Description"
"687-42","Belep"
"687-47","Belep"
"687-35","Boulouparis"
"687-41","Boulouparis"
"687-43","Boulouparis"
"687-44","Boulouparis"
"687-46","Boulouparis"
"687-45","Lifou"
"687-23","Nouméa"
"687-24","Nouméa"
"687-25","Nouméa"
"687-26","Nouméa"
"687-27","Nouméa"
"687-28","Nouméa"
"687-29","Nouméa"
