"Phone Code","Description"
"977-1","Bhaktapur"
"977-56","Bharatput"
"977-21","Biratnagar"
"977-29","Bjojpur"
"977-91","Dhangadi"
"977-26","Dhankuta"
"977-49","Dolakha"
"977-64","Gorkha"
"977-23","Jhapa"
"977-1","Kathmandu"
"977-81","Nepalgunj"
"977-24","Phidim"
"977-41","Pokhara"
"977-46","Sarlahi"
