"Phone Code","Description"
"505-54","Boaco"
"505-341","Chinandega"
"505-4222","Diriamba"
"505-71","Esteli"
"505-55","Granada"
"505-311","Leon"
"505-2","Managua"
"505-44","Masatepe"
"505-52","Masaya"
"505-4522","Nandaime"
"505-46","Rivas"
"505-4682","San Juan Del Sur"
"505-43","San Marcos"
"505-53","Tipitapa"
