"Phone Code","Description"
"998-74","Andijan"
"998-65","Bukara"
"998-72","Djizak"
"998-73","Ferghana"
"998-61","Karakalpakia"
"998-75","Kashkadaria"
"998-62","Khorezm"
"998-66","Samarkand"
"998-76","Surkhandaria"
"998-67","Syrdariya"
"998-71","Tashkent"
