"Phone Code","Description"
"225-35","Abengourou"
"225-21","Abidjan"
"225-24","Abobo"
"225-23","Banco"
"225-31","Bouaké"
"225-22","Cocody"
"225-32","Daloa"
"225-36","Korhogo"
"225-33","Man"
"225-20","Plateau"
"225-34","San Pedro"
"225-30","Yamoussoukro"
