"Phone Code","Description"
"	2","Ajloun"
"962-3","Aqaba"
"962-5","Azraq"
"962-5","Balqa"
"962-6","Greater Amman"
"962-2","Irbid"
"962-2","Jerash"
"962-3","Karak"
"962-3","Ma'an"
"962-5","Madaba"
"962-2","Mafraq"
"962-79","Mobile Phones - Fastlink"
"962-77","Mobile Phones - Mobilecom"
"962-3","Petra"
"962-2","Ramtha"
"962-5","Salt"
"962-3","Tafila"
"962-3","Wadi Rum"
"962-5","Zarqa"
