"Phone Code","Description"
"357-23","Famagusta"
"357-24","Larnaca"
"357-25","Limassol"
"357-99","Mobile Phones - CYTA"
"357-992","Mobile Phones - NMT"
"357-998","Mobile Phones - SoEasy"
"357-22","Nicosia"
"357-26","Paphos"
